ROMANIAN	FRENCH	ITALIAN	SPANISH	PORTUGUESE	LATIN-CORRECT
kontroversə	kɔ̃tʁovɛʁs	kontrovɛrsia	kontɾoβeɾsja	kuŋtɹuvɛɾəsjɐ	kɔntroːwɛrsɪam
-	-	-	-	kuŋtɹuvɛɾəsʊ	kɔntroːwɛrsʊm
-	-	-	-	kuŋtubɨɾənɑl	kɔntʊbɛrnaːlɛm
-	-	-	-	kuŋtubɛɾənjʊ	kɔntʊbɛrnɪʊm
-	-	kontumatʃe	kontumaθ	kuŋtumaʃ	kɔntʊmaːkɛm
-	-	kontumɛlia	kontumelja	-	kɔntʊmeːlɪam
-	-	kontumeliozo	-	-	kɔntʊmeːlɪoːsʊm
-	-	konturbatsione	kontuɾβaθjon	kuŋtuɾəbɐsɐ̃ʊ̃	kɔntʊrbaːtɪoːnɛm
-	-	konturbare	kontuɾβaɾ	kuŋtuɾəbaɹ	kɔntʊrbaːrɛ
-	-	konnubio	-	-	koːnuːbɪʊm
kon	kɔ̃n	kono	kono	konɨ	koːnʊm
-	-	-	-	kuŋvɨliɹ	kɔnwɛllɛrɛ
konvenjentsə	kɔ̃vnɑ̃s	konvenjɛntsa	kombenjɛnθja	kuŋvɨnjeɪŋsjɐ	kɔnwɛnɪɛntɪam
konvenʲ	kɔ̃vniʁ	konvenire	kombeniɾ	-	kɔnwɛniːrɛ
-	kɔ̃vɛʁtiʁ	konvertire	kombeɾtiɾ	kuŋvɨɾəteɹ	kɔnwɛrtɛrɛ
konveks	kɔ̃vɛks	konvɛsso	kombekso	kuŋvɛksʊ	kɔnwɛksʊm
-	-	-	kombiθjo	kuŋvisjʊ	kɔnwiːkɪʊm
konviktsjune	kɔ̃viksjɔ̃	konvintsione	kombikθjon	kuŋvisɐ̃ʊ̃	kɔnwiːktɪoːnɛm
-	kɔ̃viv	-	-	-	kɔnwiːwam
-	kɔ̃vokasjɔ̃	konvokatsione	kombokaθjon	kuŋvukɐsɐ̃ʊ̃	kɔnwɔkaːtɪoːnɛm
konvoka	kɔ̃voke	konvokare	kombokaɾ	kuŋvukaɹ	kɔnwɔkaːrɛ
-	kɔ̃vole	-	-	-	kɔnwɔlaːrɛ
-	-	konvoldʒere	-	-	kɔnwɔlwɛrɛ
-	kɔopeʁasjɔ̃	kooperatsione	koopeɾaθjon	kuupeɾɐsɐ̃ʊ̃	kɔɔpɛraːtɪoːnɛm
-	kuvɛʁtyʁ	kopertura	koβeɾtuɾa	kubɨɾətuɾɐ	kɔɔpɛrtuːram
-	kɔɔptasjɔ̃	-	-	-	kɔɔptaːtɪoːnɛm
-	-	-	kweβano	-	kɔpʰɪnʊm
-	-	-	kopja	-	koːpɪam
-	kopjø	kopiozo	kopjoso	-	koːpɪoːsʊm
kuplə	kupl	kɔppia	koβɾa	kɔbɹɐ	koːpʊlam
-	-	kopulatsione	kopulaθjon	kupulɐsɐ̃ʊ̃	koːpʊlaːtɪoːnɛm
kupla	kuple	kopulare	kopulaɾ	kupulaɹ	koːpʊlaːrɛ
-	kyizin	kutʃina	koθina	kuziɲɐ	kɔkwiːnam
-	kyizinje	kutʃinario	koθineɾo	kuziɲeɪɾʊ	kɔkwiːnaːrɪʊm
-	kyizine	kutʃinare	koθinaɾ	kuziɲaɹ	kɔkwiːnaːrɛ
-	kɔk	kuɔko	-	-	kɔkwʊm
kor	kœʁ	kuɔre	kweɾ	koɹ	kɔr
-	kɔʁbɛj	korbɛllo	-	kuɾəbeʎɐ	kɔrbɛm
-	koʁjas	koriatʃeo	koɾjaθeo	kuɾiasiʊ	kɔrɪakɛʊm
-	koʁjɑ̃dʁ	koriandolo	koɾjandɾo	kueɪŋtɹʊ	kɔrɪandrʊm
-	kyiʁ	kuɔjo	kweɾo	kowɾʊ	kɔrɪʊm
-	-	kɔrnio	koɾneo	kɔɾəniʊ	kɔrnɛʊm
-	koʁoni	korɔnide	-	-	kɔroːnɪdɛm
-	-	korpuskolo	-	-	kɔrpʊskʊlʊm
koɾektor	koʁɛktœʁ	korrettore	korektoɾ	kuʁɨtoɹ	kɔrrɛktoːrɛm
kuɾea	kuʁwa	korredʒʒa	korea	kuʁeɪɐ	kɔrrɪɡɪam
-	-	korroboramento	-	-	kɔrroːbɔraːmɛntʊm
-	koʁode	korrɔdere	koroeɾ	kuʁueɹ	kɔrroːdɛrɛ
koɾozjune	koʁozjɔ̃	korrozione	korosjon	kuʁuzɐ̃ʊ̃	kɔrroːsɪoːnɛm
-	kʁule	krollare	-	-	kɔrrʊɛrɛ
kurte	kɔʁ	korte	koɾte	kɔɾətɨ	koːrtɛm
-	kɔʁs	korso	koɾso	koɾəsʊ	kɔrsʊm
-	-	kɔrtitʃe	koɾtʃo	kɔɾətisɨ	kɔrtɪkɛm
-	-	korruskatsione	-	-	kɔrʊskaːtɪoːnɛm
-	-	korruskare	koɾuskaɾ	-	kɔrʊskaːrɛ
-	-	korrusko	-	-	kɔrʊskʊm
-	kɔʁvin	korvino	koɾβino	kuɾəvinʊ	kɔrwiːnʊm
kute	kø	kɔte	koðon	-	koːtɛm
koʃ	-	kɔsso	koso	-	kɔssʊm
-	kote	kostato	kostaðo	kuʃtadʊ	kɔstaːtʊm
kotidjan	kotidjɛ̃	kwotidjano	kotiðjano	kutidiɐ̃nʊ	kɔtiːdɪaːnʊm
potɨrnike	-	kotɔrnitʃe	koðoɾniθ	kuduɾəniʃ	koːtʊrniːkɛm
-	koksal	koʃale	koksal	-	kɔksaːlɛm
-	-	-	koxo	koʃʊ	kɔksʊm
-	-	kalabrone	kambɾon	kɐ̃mbɹɐ̃ʊ̃	kraːbroːnɛm
-	-	krɛma	kɾema	-	kraːmʊm
krapulaɾe	-	krapula	kɾapula	kɹapulɐ	kraːpʊlam
-	-	-	-	kɹaʃtinʊ	kraːstɪnʊm
-	-	-	-	kɹɐtɛɾɐ	kraːteːram
-	-	ɡratitʃʃo	-	-	kraːtɪkɪʊm
-	ɡʁij	ɡratikola	kɾatikula	kɹɐtikulɐ	kraːtɪkʊlam
ɡratje	-	ɡrata	ɡɾaða	ɡɹadɨ	kraːtɛm
-	kʁeatʁis	kreatritʃe	-	-	krɛaːtriːkɛm
kreatuɾə	kʁeatyʁ	kreatura	kɾiatuɾa	kɹiɐtuɾɐ	krɛaːtuːram
-	-	-	-	kɹebɹʊ	kreːbrʊm
kredintsə	kʁwajɑ̃s	kredɛntsa	kɾeɛnθja	kɹeɪŋsɐ	kreːdɛntɪam
kredibil	kʁedibl	kredibile	kɾeiβle	kɹedivɛl	kreːdɪbɪlɛm
kredibilitate	kʁedibilite	kredibilita	kɾeðiβiliðad	kɹedibilidadɨ	kreːdɪbɪlɪtaːtɛm
kreditor	kʁeditœʁ	kreditore	kɾeeðoɾ	kɹɨdoɹ	kreːdɪtoːrɛm
-	-	kreditritʃe	-	-	kreːdɪtriːkɛm
kredul	kʁedyl	krɛdulo	kɾeðulo	kɹɛdulʊ	kreːdʊlʊm
-	kʁeme	kremare	kɾemaɾ	-	krɛmaːrɛ
krəpətuɾə	kʁəvyʁ	krepatura	-	kebɹɐduɾɐ	krɛpaːtuːram
-	-	-	kɾepito	-	krɛpɪtʊm
kretə	-	krɛta	kɾeta	kɹɛtɐ	kreːtam
tʃuɾa	kʁible	kribrare	kɾiβaɾ	kɹivaɹ	kriːbraːrɛ
tʃur	kʁibl	krivo	kɾiβo	kɹivʊ	kriːbrʊm
krimə	kʁim	krimine	kɾimen	kɹimɨ	kriːmɛn
kriminal	kʁiminɛl	kriminale	kɾiminal	kɹiminɑl	kriːmɪnaːlɛm
-	-	-	kɾiminaθjon	kɹiminɐsɐ̃ʊ̃	kriːmɪnaːtɪoːnɛm
-	-	kriminozo	-	kɹiminozʊ	kriːmɪnoːsʊm
-	kʁɛ̃	krine	kɾin	kɹinɐ	kriːnɛm
krispa	kʁɛpe	krespare	kɾespaɾ	-	krɪspaːrɛ
-	kʁɛp	krespo	kɾespo	kɹeʃpʊ	krɪspʊm
-	-	krestato	-	-	krɪstaːtʊm
-	-	kritɛrio	kɾiteɾjo	-	krɪtɛrɪɔn
-	-	-	kɾitiko	kɹitikʊ	krɪtɪkʊm
-	kʁokys	-	kɾoko	-	krɔkʊm
-	-	krɔtalo	kɾotalo	-	krɔtalʊm
-	kʁysifɛʁ	krotʃifero	kɾuθifeɾo	kɹusifɨɾʊ	krʊkɪfɛrʊm
-	kʁyɛl	krudɛle	kɾuel	kɹuɛl	kruːdeːlɛm
-	kʁyote	krudelta	kɾuelðad	kɹuɨldadɨ	kruːdeːlɪtaːtɛm
-	-	krudita	-	-	kruːdɪtaːtɛm
krunta	-	kruentare	kɾuentaɾ	kɹueɪŋtaɹ	krʊɛntaːrɛ
krunt	-	kruɛnto	kɾuɛnto	kɹueɪŋtʊ	krʊɛntʊm
-	kʁyɔʁ	-	kɾuoɾ	kɹuoɹ	krʊoːrɛm
krustə	kʁut	-	kostɾa	kɹɔʃtɐ	krʊstam
-	kʁute	-	-	kɹɨʃtaɹ	krʊstaːrɛ
krustos	kʁutø	krostozo	kostɾoso	kɹuʃtozʊ	krʊstoːsʊm
-	-	krɔstolo	-	-	kruːstʊlʊm
-	-	-	kuβikulo	-	kʊbɪkʊlʊm
-	-	-	kuβil	kuvil	kʊbiːlɛ
-	kuve	kovare	-	-	kʊbaːrɛ
-	kykyl	kokɔlla	koɣuʎa	-	kʊkʊllam
kukuj	kul	kɔɡolo	koɣoʎo	kuɡulʊ	kʊkʊllʊm
-	kuku	kukulo	-	-	kʊkuːlʊm
kukumər	kɔ̃kɔ̃bʁ	kokomero	koɣombɾo	kuɡombɹʊ	kʊkʊmɛrɛm
kurkubetə	kuʁʒ	kukurbita	kukuɾβita	kukuɾəbitɐ	kʊkʊrbɪtam
-	-	kuj	kujo	kuʒʊ	kuːjʊm
-	kwɛt	koltritʃe	koltʃa	kolʃɐ	kʊlkɪtam
-	-	koltritʃe	-	-	kʊlkɪtram
-	kuzɛ̃	-	-	-	kʊlɪkɛm
-	kylinɛʁ	-	-	-	kʊliːnaːrɪʊm
-	-	kulmo	kolmo	kolmʊ	kʊlmʊm
kulpə	kulp	kolpa	kulpa	kuwpɐ	kʊlpam
-	-	-	kulpaɾ	kuwpaɹ	kʊlpaːrɛ
-	kuto	koltɛllo	kutʃiʎo	kutɛlʊ	kʊltɛllʊm
-	kutʁ	koltro	-	kuwtɹʊ	kʊltrʊm
-	-	kultore	kultoɾ	kuwtoɹ	kʊltoːrɛm
kult	kylt	kulto	kulto	kuwtʊ	kʊltʊm
-	kɔ̃b	komba	-	kombɐ	kʊmbam
-	-	kumino	komino	kumiɲʊ	kʊmiːnʊm
-	kɔ̃ble	kumulare	kumulaɾ	kumulaɹ	kʊmʊlaːrɛ
-	-	kulla	kuna	-	kuːnam
ɨnkuja	koɲe	konjare	kuɲaɾ	kũɲaɹ	kʊnɛaːrɛ
-	kɔ̃	konno	koɲo	konɐ	kʊnnʊm
-	kypidite	kupidita	-	-	kʊpɪdɪtaːtɛm
-	kypid	-	-	-	kʊpɪdʊm
-	sipʁɛ	tʃiprɛsso	θipɾes	-	kʊprɛssʊm
kupru	kyivʁ	kupriko	koβɾe	kɔbɹɨ	kuːprʊm
kuɾə	kyʁ	kura	kuɾa	kuɾɐ	kuːram
kuɾətuɾə	-	kuratura	-	-	kuːraːtuːram
kuɾa	kyʁe	kurare	kuɾaɾ	kuɾaɹ	kuːraːrɛ
-	-	kurrikolo	kurikulo	kuʁikulʊ	kʊrrɪkʊlʊm
kurs	kuʁ	korso	koɾso	koɾəsʊ	kʊrsʊm
skurta	ekuʁte	skortare	koɾtaɾ	kuɾətaɹ	kʊrtaːrɛ
-	-	-	-	kuɾuw	kʊruːlɛm
-	-	kurvare	kuɾβaɾ	kuɾəvaɹ	kʊrwaːrɛ
-	-	-	koɾβo	-	kʊrwʊm
-	-	-	koskoxo	-	kʊskɔlɪʊm
-	siɲ	tʃiɲɲo	θisne	siʒnɨ	kyŋnʊm
-	-	tʃimaza	-	-	kymatɪʊm
-	-	-	-	kombɐ	kymbam
-	sɛ̃bal	tʃimbalo	θimbalo	-	kymbalʊm
-	-	tʃipɛro	-	-	kypeːrʊm
-	sitiz	-	θitiso	-	kytɪsʊm
-	-	-	-	demʊ	daɪmɔnɛm
-	-	-	demoniako	-	daɪmɔnɪakʊm
-	-	demɔniko	-	dɨmonikʊ	daɪmɔnɪkʊm
-	demɔ̃	demɔnio	demonjo	dɨmɔnjʊ	daɪmɔnɪʊm
-	dane	dannato	-	-	damnaːtʊm
damna	dane	dannare	daɲaɾ	dɐnaɹ	damnaːrɛ
dəunos	-	dannozo	daɲoso	dɐnozʊ	damnoːsʊm
-	de	dato	daðo	dadʊ	datʊm
datə	dat	data	daða	dadɐ	data
-	deɑ̃bylasjɔ̃	deambulatsione	deambulaθjon	diɐ̃mbulɐsɐ̃ʊ̃	dɛambʊlaːtɪoːnɛm
-	doʁe	dorare	doɾaɾ	duwɾaɹ	dɛaʊraːrɛ
-	-	-	-	dɨbɐkaɹ	deːbakkʰaːriː
-	-	debellare	deβelaɾ	-	deːbɛllaːrɛ
-	dəvwaʁ	dovere	deβeɾ	dɨveɹ	deːbeːrɛ
-	-	-	deβiliðad	-	deːbɪlɪtaːtɛm
-	debilite	-	deβilitaɾ	-	deːbɪlɪtaːrɛ
-	deblateʁe	-	-	-	dɛblatɛraːrɛ
-	-	dekalvatsione	dekalβaθjon	dɨkɑlvɐsɐ̃ʊ̃	deːkalwaːtɪoːnɛm
-	desede	detʃedere	-	-	deːkeːdɛrɛ
-	-	detʃempeda	-	-	dɛkɛmpɛdam
-	desɛptif	detʃettivo	-	-	dɛkɛptiːwʊm
-	-	detʃettɔrio	deθepptoɾjo	-	dɛkɛptoːrɪʊm
-	desɛʁne	detʃɛrnere	-	-	deːkɛrnɛrɛ
-	-	ditʃevole	-	-	dɛkɪbɪlɛm
zetʃimal	desimal	detʃimale	deθimal	dɨsimɑl	dɛkɪmalɛm
-	desimasjɔ̃	detʃimatsione	-	-	dɛkɪmaːtɪoːnɛm
detʃima	desime	detʃimare	djeθmaɾ	dizimaɹ	dɛkɪmaːrɛ
-	dim	dɛtʃimo	djeθmo	dizimʊ	dɛkɪmʊm
-	desəvwaʁ	-	deθepθjonaɾ	dɨsɨpsiunaɹ	deːkɪpɛrɛ
-	deklame	deklamare	deklamaɾ	dɨklɐmaɹ	deːklaːmaːrɛ
deklina	dekline	deklinare	deklinaɾ	dɨklinaɹ	deːkliːnaːrɛ
-	dekliv	-	-	-	deːkliːwɛm
-	dekɔksjɔ̃	dekotsione	dekokθjon	dɨkusɐ̃ʊ̃	dɛkɔktɪoːnɛm
-	-	-	deɣoʎaɾ	dɨɡulaɹ	deːkɔllaːrɛ
-	dekoʁe	dekorare	dekoɾaɾ	dɨkuɾaɹ	dɛkɔraːrɛ
-	dekɔʁtike	-	-	-	deːkɔrtɪkaːrɛ
-	-	dekremento	dekɾemɛnto	-	deːkreːmɛntʊm
-	dekʁetal	dekretale	dekɾetal	dɨkɹɨtɑl	deːkreːtaːlɛm
dekret	dekʁɛ	dekrɛto	dekɾeto	dɨkɹɛtʊ	deːkreːtʊm
-	-	dekɔrrere	dekoreɾse	dɨkuʁeɹ	deːkʊrrɛrɛ
-	-	-	-	dɨkusɨ	dɛkʊssɛm
-	-	-	-	dɨkusaɹ	dɛkʊssaːrɛ
deda	-	-	-	-	deːdɛrɛ
deduktsie	dedyksjɔ̃	dedutsione	deðukθjon	dɨdusɐ̃ʊ̃	deːdʊktɪoːnɛm
-	defɛksjɔ̃	defetsione	defekθjon	dɨfɛsɐ̃ʊ̃	deːfɛktɪoːnɛm
-	defɑ̃s	difeza	defɛnsa	defezɐ	deːfɛnsam
-	-	difensione	defensjon	dɨfeɪŋsɐ̃ʊ̃	deːfeːnsɪoːnɛm
-	defɑ̃sœʁ	difensore	defensoɾ	dɨfeɪŋsoɹ	deːfeːnsoːrɛm
-	defeʁe	deferire	defeɾiɾ	dɨfɨɾiɹ	deːfɛrrɛ
-	defɛʁ	-	-	-	deːfɪkɛrɛ
-	-	defluire	-	dɨfluiɹ	deːflʊɛrɛ
deformatsje	defɔʁmasjɔ̃	deformatsione	defoɾmaθjon	dɨfuɾəmɐsɐ̃ʊ̃	deːfoːrmaːtɪoːnɛm
-	-	deforme	defoɾme	dɨfɔɾəmɨ	deːfoːrmɛm
-	-	deformita	defoɾmiðad	dɨfuɾəmidadɨ	deːfoːrmɪtaːtɛm
-	-	defraudatsione	defɾaʊðaθjon	dɨfɹaʊdɐsɐ̃ʊ̃	deːfraʊdaːtɪoːnɛm
-	deʒeneʁe	-	dexeneɾaɾ	dɨʒɨnɨɾaɹ	deːɡɛnɛraːrɛ
-	deɡʁadasjɔ̃	deɡradatsione	deɣɾaðaθjon	dɨɡɹɐdɐsɐ̃ʊ̃	deːɡradaːtɪoːnɛm
deɡusta	deɡyste	deɡustare	deɣustaɾ	dɨɡuʃtaɹ	deːɡʊstaːrɛ
-	-	-	denostaɾ	duɨʃtaɹ	dɛhɔnɛstaːrɛ
-	deʒɛksjɔ̃	-	-	-	deːjɛktɪoːnɛm
-	deifje	deifikare	deɪfikaɾ	deɪfikaɹ	dɛɪfɪkaːrɛ
zeitate	deite	deita	-	deɪdadɨ	dɛɪtaːtɛm
-	delasjɔ̃	delatsione	delaθjon	dɨlɐsɐ̃ʊ̃	deːlaːtɪoːnɛm
-	delatœʁ	delatore	delatoɾ	dɨlɐtoɹ	deːlaːtoːrɛm
-	-	delɛbile	-	-	deːleːbɪlɛm
-	delɛktasjɔ̃	dilettatsione	delektaθjon	dɨleɪtɐsɐ̃ʊ̃	deːlɛktaːtɪoːnɛm
-	delesjɔ̃	deletsione	-	-	deːleːtɪoːnɛm
-	delibeʁasjɔ̃	deliberatsione	deliβeɾaθjon	dɨlibeɾɐsɐ̃ʊ̃	deːliːbɛraːtɪoːnɛm
-	delibeʁe	deliberare	deliβeɾaɾ	dɨlibɨɾaɹ	deːliːbɛraːrɛ
-	-	delitsia	deliθja	dɨlisjɐ	deːlɪkɪaːs
-	-	delittore	-	-	deːlɪktoːrɛm
-	deli	delitto	delito	delitʊ	deːlɪktʊm
-	delɛ̃kɑ̃s	delinkwɛntsa	delinkwɛnθja	dɨliŋkweɪŋsjɐ	deːlɪŋkwɛntɪam
-	delɛ̃ke	delinkwere	delinkiɾ	dɨliŋkiɹ	deːlɪŋkwɛrɛ
-	-	dileɡware	-	dɨlikwaɹ	deːlɪkwaːrɛ
-	-	delubro	-	dɨlubɹʊ	deːluːbrʊm
dimɨnda	dəmɑ̃de	domandare	demandaɾ	dɨmɐ̃ŋdaɹ	deːmandaːrɛ
-	-	dimentikare	dementaɾ	-	deːmɛntaːrɛ
-	demɛtʁ	-	-	dɨmitiɹ	deːmɪttɛrɛ
-	-	-	-	demʊ	deːmɛrɛ
-	demɔ̃stʁasjɔ̃	dimostratsione	demostɾaθjon	dɨmuŋstɹɐsɐ̃ʊ̃	deːmoːnstraːtɪoːnɛm
demonstra	demɔ̃tʁe	dimostrare	demostɾaɾ	dɨmuŋstɹaɹ	deːmoːnstraːrɛ
-	dəmøʁe	dimorare	demoɾaɾ	dɨmuɾaɹ	deːmɔraːriː
-	-	-	-	dɨmuveɹ	deːmɔweːrɛ
-	demyte	-	demuðaɾ	dɨmudaɹ	deːmuːtaːrɛ
deneɡa	denje	-	deneɣaɾ	dɨnɨɡaɹ	deːnɛɡaːrɛ
denominatsje	denominasjɔ̃	denominatsione	denominaθjon	dɨnuminɐsɐ̃ʊ̃	deːnoːmɪnaːtɪoːnɛm
-	denominatœʁ	denominatore	denominaðoɾ	dɨnuminɐdoɹ	deːnoːmɪnaːtoːrɛm
-	denɔme	denominare	denominaɾ	dɨnuminaɹ	deːnoːmɪnaːrɛ
ɨndesa	-	densare	densaɾ	-	deːnsaːrɛ
-	dɑ̃tal	dentale	dental	deɪŋtɑl	dɛntaːlɛm
-	-	dentato	dentaðo	dentadʊ	dɛntaːtʊm
-	-	dentifritʃo	dentifɾiko	dentifɹikʊ	dɛntɪfrɪkɪʊm
-	denydasjɔ̃	denudatsione	denuðaθjon	dɨnudɐsɐ̃ʊ̃	deːnuːdaːtɪoːnɛm
-	-	denudare	denuðaɾ	dɨnudaɹ	deːnuːdaːrɛ
-	denɔ̃sjasjɔ̃	denuntʃatsione	denunθjaθjon	dɨnũŋsiɐsɐ̃ʊ̃	deːnʊntɪaːtɪoːnɛm
-	depaʁtiʁ	-	depaɾtiɾ	-	deːpartiːrɛ
depinde	depɑ̃dʁ	dipɛndere	dependeɾ	dɨpeɪŋdeɹ	deːpɛndeːrɛ
-	depɛʁdisjɔ̃	deperditsione	-	-	deːpɛrdɪtɪoːnɛm
-	depeʁiʁ	deperire	despeɾeθeɾ	dɨpɨɾɨseɹ	deːpɛriːrɛ
-	depʁisjɔ̃	deperitsione	-	-	deːpɛrɪtɪoːnɛm
-	deploʁe	deplorare	deploɾaɾ	-	deːploːraːrɛ
-	depɔʁte	deportare	depoɾtaɾ	dɨpuɾətaɹ	deːpɔrtaːrɛ
-	depʁedasjɔ̃	depredatsione	-	-	deːpraɪdaːtɪoːnɛm
-	-	depredare	depɾeðaɾ	dɨpɹɨdaɹ	deːpraɪdaːriː
-	-	deprekare	depɾekaɾ	-	deːprɛkaːriː
deprinde	-	disprɛndere	depɾeendeɾ	dɨpɹieɪŋdeɹ	deːprɛhɛndɛrɛ
-	depʁime	deprimere	depɾimiɾ	dɨpɹimiɹ	deːprɪmɛrɛ
-	depyʁe	depurare	depuɾaɾ	dɨpuɾaɹ	deːpuːraːrɛ
-	-	-	deɾelinkiɾ	-	deːrɛlɪŋkwɛrɛ
-	deʁizjɔ̃	derizione	-	-	deːriːsɪoːnɛm
-	deʁizwaʁ	derizɔrio	-	-	deːriːsoːrɪʊm
deʃtiŋdʒe	dɛsɑ̃dʁ	diʃɛndere	desθendeɾ	-	deːskɛndɛrɛ
-	-	diʃezo	-	-	deːskeːnsʊm
-	dekʁiʁ	deskrivere	deskɾiβiɾ	deʃkɹɨveɹ	deːskriːbɛrɛ
deskriptsje	dɛskʁipsjɔ̃	deskritsione	deskɾipθjon	deʃkɹisɐ̃ʊ̃	deːskriːptɪoːnɛm
-	-	-	desekaɾ	-	deːsɛkaːrɛ
-	dezɛʁsjɔ̃	dizertsione	deseɾθjon	dɨzɨɾəsɐ̃ʊ̃	deːsɛrtɪoːnɛm
deʃert	dezɛʁ	dezɛrto	desjeɾto	dɨzɛɾətʊ	deːsɛrtʊm
-	dɛsɛʁviʁ	-	-	-	deːsɛrwiːrɛ
-	dɛsikasjɔ̃	dissekkatsione	desekaθjon	dɨsɨkɐsɐ̃ʊ̃	deːsɪkkaːtɪoːnɛm
-	dɛseʃe	dissekkare	desekaɾ	dɨsɨkaɹ	deːsɪkkaːrɛ
deʃideɾa	deziʁe	deziderare	deseaɾ	dɨzɨʒaɹ	deːsiːdɛraːrɛ
-	-	dezidia	desiðja	dɨzidjɐ	deːsɪdɪam
-	-	-	desiɡnaθjon	-	deːsɪŋnaːtɪoːnɛm
desemna	-	-	-	dɨzɨɲaɹ	deːsɪŋnaːrɛ
-	dezinɑ̃s	dezinɛntsa	-	-	deːsɪnɛntɪam
-	deziste	-	desistiɾ	dɨziʃtiɹ	deːsɪstɛrɛ
-	dezolasjɔ̃	dezolatsione	desolaθjon	dɨzulɐsɐ̃ʊ̃	deːsoːlaːtɪoːnɛm
-	dezole	dezolare	desolaɾ	-	deːsoːlaːrɛ
-	-	dispettare	despetʃaɾ	dɨʃpeɪtaɹ	deːspɛktaːrɛ
-	-	disperatsione	desespeɾaθjon	dɨzɨʃpeɾɐsɐ̃ʊ̃	deːspeːraːtɪoːnɛm
-	dezɛspeʁe	disperato	despeɾaðo	dɨʃpɨɾadʊ	deːspeːraːtʊm
despeɾa	-	disperare	despeɾaɾ	-	deːspeːraːrɛ
-	-	-	despondeɾ	-	deːspɔndeːrɛ
-	-	dispozare	desposaɾ	dɨʃpuzaɹ	deːspoːnsaːrɛ
-	distile	distillare	destilaɾ	dɨʃtilaɹ	deːstɪllaːrɛ
-	dɛstinasjɔ̃	-	destinaθjon	-	deːstɪnaːtɪoːnɛm
destina	dɛstine	destinare	destinaɾ	dɨʃtinaɹ	deːstɪnaːrɛ
-	dɛstitye	destituire	destitwiɾ	dɨʃtituiɹ	deːstɪtʊɛrɛ
-	-	distrutsione	destɾukθjon	deʃtɹuisɐ̃ʊ̃	deːstrʊktɪoːnɛm
distrudʒe	detʁyiʁ	distrudʒʒere	destɾuiɾ	deʃtɹuiɹ	deːstrʊɛrɛ
-	dezyltwaʁ	dezultɔrio	-	dɨzuwtɔɾjʊ	deːsʊltoːrɪʊm
-	-	dezumere	-	dɨzumiɹ	deːsuːmɛrɛ
detekta	detɛktɛʁdytʃ	-	detektaɾ	dɨtɛtaɹ	deːtɛɡɛrɛ
detentsjune	detɑ̃sjɔ̃	detentsione	detenθjon	dɨteɪŋsɐ̃ʊ̃	deːtɛntɪoːnɛm
-	detɛʁʒe	detɛrdʒere	deteɾxeɾ	-	deːtɛrɡeːrɛ
-	deteʁjoʁasjɔ̃	deterioratsione	deteɾjoɾaθjon	dɨtɨɾiuɾɐsɐ̃ʊ̃	deːtɛrɪoːraːtɪoːnɛm
-	-	determinatsione	deteɾminaθjon	-	deːtɛrmɪnaːtɪoːnɛm
-	detɛʁmine	determinare	deteɾminaɾ	dɨtɨɾəminaɹ	deːtɛrmɪnaːrɛ
-	detɛstasjɔ̃	detestatsione	detestaθjon	dɨtɨʃtɐsɐ̃ʊ̃	deːtɛstaːtɪoːnɛm
-	detɛste	detestare	detestaɾ	dɨtɨʃtaɹ	deːtɛstaːriː
detsine	detniʁ	detenɛre	deteneɾ	dɨteɹ	deːtɪneːrɛ
-	-	detrarre	detɾaeɾ	dɨtɹɐiɹ	deːtrahɛrɛ
zeu	dø	dio	djos	deʊʃ	dɛʊm
devenʲi	dəvniʁ	divenire	deβeniɾ	dɨviɹ	deːwɛniːrɛ
-	devjasjɔ̃	devjatsione	-	-	deːwɪaːtɪoːnɛm
-	devje	devjare	desβjaɾ	-	deːwɪaːrɛ
-	-	devolvere	deβolβeɾ	dɨvulveɹ	deːwɔlwɛrɛ
-	devoʁasjɔ̃	divoratsione	deβoɾaθjon	dɨvuɾɐsɐ̃ʊ̃	deːwɔraːtɪoːnɛm
-	-	-	-	dɨvutɐsɐ̃ʊ̃	deːwoːtaːtɪoːnɛm
-	devwe	-	deβoβeɾ	-	deːwɔweːrɛ
dekstru	dɛkstʁ	dɛstro	djestɾo	dɛʃtɹʊ	dɛkstrʊm
deksteɾitate	dɛksteʁite	desterita	desteɾiðad	dɨʃtɨɾidadɨ	dɛkstɛrɪtaːtɛm
-	djabolik	djabɔliko	djaβoliko	-	dɪabɔlɪkʊm
-	-	djavolo	djaβlo	diabʊ	dɪabɔlʊm
djalekt	djalɛkt	djalɛtto	djalekto	diɐlɛtʊ	dɪalɛktɔn
-	-	-	djaɾjo	-	dɪaːrɪʊm
-	-	dikatʃe	dikaθ	dikaʃ	dɪkaːkɛm
-	disjɔ̃	-	-	-	dɪkɪoːnɛm
-	diktamɛn	-	diktamen	-	dɪktaːmɛn
-	-	dittamo	-	-	dɪktamnʊm
diktsie	diksjɔ̃	ditsione	dikθjon	disɐ̃ʊ̃	dɪktɪoːnɛm
-	di	detto	ditʃo	ditʊ	dɪktʊm
-	difamatwaʁ	diffamatɔrio	difamatoɾjo	difɐmɐtɔɾjʊ	dɪffaːmaːtoːrɪʊm
defəima	difame	diffamare	difamaɾ	difɐmaɹ	dɪffaːmaːrɛ
-	difeʁe	differire	difeɾiɾ	difɨɾiɹ	dɪffɛrrɛ
